index,answer,text,document_name,split
68,Yes,"(i) “Representatives” means  (i) with respect to the Potential Relationship Party, the Potential Relationship Party’s officers, managers, directors, general partners, employees, outside counsel, accountants, consultants, financial advisors, and potential sources of equity or debt financing (and their respective counsel), and  (ii) with respect to the Company, will include its officers, directors, employees, agents, partners and advisors and those of its subsidiaries, Affiliates and/or divisions (including attorneys, accountants, consultants and financial advisors). The Receiving Party further agrees that it will and will cause its Representatives to take those steps the Receiving Party takes to protect its own similar proprietary and confidential information (which will not be less than a reasonable standard of care) to keep the Confidential Information of the Disclosing Party confidential; provided, however, that  (ii) any of the Confidential Information may be disclosed to the Receiving Party’s Representatives who need to know such information for the purpose of evaluating a Possible Transaction, who are provided with a copy of this Agreement and who agree to be bound by the terms this Agreement.  ",802724_0001193125-15-331613_d96542dex99d5.htm,test
69,Yes,"You and your representatives will keep the Evaluation Materials completely confidential; provided, however, that  (i) such information may only be disclosed to those of your directors, officers, employees, affiliates, agents, representatives (including attorneys, accountants and financial advisors), and lenders (collectively, “your representatives”) who need to know such information for the purpose of evaluating a Possible Transaction between you and the Company (it being understood that your representatives shall be informed by you of the confidential nature of such information and shall be directed by you, and shall each expressly agree (in writing, if requested by the Company or its advisors), to treat such information confidential in accordance with the agreement) and  ",814457_0000950137-04-009790_c89545exv99wxdyx6y.htm,test
70,Yes,"2. The Receiving Party agrees that; (b) it will not distribute, disclose or disseminate Information to any third Party without the prior consent of the Disclosing Party, and will only distribute, disclose or disseminate Information to its directors, officers, employees consultants, advisors, potential sources of financing or other representatives with a need to know such information for purposes of discussing and evaluating the Transaction and who are informed by such Receiving Party of the confidential nature of the Information; ",850313_0000950149-07-000090_f28028toexv99wxdyx2y.htm,test
71,Yes,"As a condition to the Confidential Information being furnished to the Receiving Party and the directors, officers, principals, partners, members, employees, agents, consultants, related investment funds, advisors, attorneys, accountants, affiliates, potential sources of capital and financing, and financial advisors (collectively, “Representatives”) of the Receiving Party, the Receiving Party agrees to treat the Confidential Information strictly in accordance with the provisions of this Agreement and to otherwise comply, and to cause its Representatives to comply, with all obligations hereinafter set forth. The Receiving Party shall, and shall cause its Representatives to, keep the Confidential Information in confidence and shall not disclose any of the Confidential Information in any manner whatsoever; provided, however, that  (iii) any information contained in the Confidential Information may be disclosed to the Receiving Party’s Representatives who reasonably require access to such information for the purpose of evaluating a possible Transaction and who agree to keep such information in confidence to the same extent as described herein; provided, further, that the Receiving Party shall not make any disclosure of any Confidential Information to any potential sources of equity financing without the Company’s prior written consent.  ",912263_0001047469-12-006662_a2209873zex-99_d2.htm,test
72,Yes,"As a condition to the Confidential Information being furnished to the Receiving Party and the directors, officers, principals, partners, members, employees, agents, consultants, related investment funds, advisors, attorneys, accountants, affiliates, potential sources of capital and financing, and financial advisors (collectively, “Representatives”) of the Receiving Party, the Receiving Party agrees to treat the Confidential Information strictly in accordance with the provisions of this Agreement and to otherwise comply, and to cause its Representatives to comply, with all obligations hereinafter set forth. (a) The Receiving Party shall, and shall cause its Representatives to, use the Confidential Information solely for the purpose of evaluating a possible Transaction.  The Receiving Party shall, and shall cause its Representatives to, keep the Confidential Information in confidence and shall not disclose any of the Confidential Information in any manner whatsoever; provided, however, that  (iii) any information contained in the Confidential Information may be disclosed to the Receiving Party’s Representatives who reasonably require access to such information for the purpose of evaluating a possible Transaction and who agree to keep such information in confidence to the same extent as described herein; provided, further, that the Receiving Party shall not make any disclosure of any Confidential Information to any potential sources of equity financing without the Company’s prior written consent.  ",912263_0001193125-12-285724_d371520dex99e4.htm,test
73,Yes,"(a) Each of PictureTel and Polycom shall  (ii) not disclose the Confidential Information to any third party, except for disclosures to its directors, executive officers and representatives of its advisors (such as independent accountants, investment bankers, consultants and attorneys) acting on its behalf (collectively, its ""Representatives"") who in each case, in such party's reasonable judgment, need to know such information for the purpose of evaluating a possible Transaction and who are set forth on Annex A hereto, as it may be amended by the parties from time to time;  ",1010552_0000912057-01-520246_a2051644zex-99_20.htm,test
74,Yes,"Recipient shall:  (a) only disclose the Confidential Information to those employees and contractors with a need to know; provided that Recipient binds those employees and contractors to terms at least as restrictive as those stated in this Agreement (or, with respect to professional advisors, advises them of its obligations with respect to the Confidential Information);  ",1011344_0001193125-08-097987_dex99d5.htm,test
75,Yes,"3. Each party agrees and undertakes that it shall not, without first obtaining the written consent of the other, disclose or make available to any person, reproduce or transmit in arty manner, or use (directly or indirectly) for its own benefit or the benefit of others, any Confidential Information save and except both parties may disclose any Confidential Information to their Affiliates, directors, officers, employees or advisors of their own or of Affiliates on a “need to know” basis to enable them to evaluate such Confidential Information in connection with the negotiation of the possible business relationship; provided that such persons have been informed of, and agree to be bound by obligations which are at least as strict as the recipient’s obligations hereunder.  ",1012887_0001193125-07-165503_dex99d6.htm,test
76,Yes,"The term “Representatives” means, as to any person, such person’s affiliates (only to the extent that they receive Evaluation Material) and its and their respective directors, officers, employees, managing members, general partners, advisors, agents or representatives (including legal advisors) and, subject to paragraph 5 below, financing sources, but only to the extent that such advisors, agents, representatives or financing sources receive Evaluation Material. 1. You and your Representatives will  (ii) keep the Evaluation Material strictly confidential and (except as required by applicable law, regulation or legal process, and only after compliance with paragraph 6 below under the heading “Compelled Disclosure”) will not, without the Company’s prior written consent, disclose any Evaluation Material to any person, except that the Evaluation Material (or portions thereof) may be disclosed to those of your Representatives who need to know such information solely for the purpose of evaluating a possible Transaction (it being understood that prior to such disclosure your Representatives will be informed of the confidential nature of the Evaluation Material and directed that such information is to be kept confidential and not used for any purpose other than the evaluation of the possible Transaction).  ",1020416_0001193125-16-701566_d250247dex99d2.htm,test
77,Yes,"Employee shall not, directly or indirectly, use any Confidential Information for any purpose other than the benefit of a Banking Organization, and shall not directly or indirectly, disclose, communicate, deliver, exhibit or provide any Confidential Information to any Person, except other Employees or Agents of a Banking Organization who have a need to know such Confidential Information for a proper corporate or business purpose, as required in the normal course of Employee’s service as an employee.  ",1041550_0001193125-19-004977_d663808dex106.htm,test
78,Yes,"Company shall only disseminate Confidential Information to such of its Representatives with a special need to know for carrying out the Purpose of this Agreement.  “Representative” means any employee, consultant, contractor, officer, agent, advisor, and/or director of a Party.  ",1049210_0001047469-13-009461_a2216846zex-99_d3.htm,test
79,Yes,"Each undersigned party (the “Receiving Party”) and their respective directors, officers, employees, agents, or advisors (including, without limitation, legal advisors, accountants, consultants, bankers, and financial advisors) and potential sources of financing (collectively, “Representatives”) understands that during these discussions the other party (the “Disclosing Party’’) may disclose Proprietary Information (as defined herein) relating to the Disclosing Party’s business. 2. The Receiving Party agrees  (b) not to divulge any such Proprietary Information or any information derived therefrom to any third person without prior written permission of the Disclosing Party, excluding disclosure to Representatives,  ",1062478_0001193125-14-442753_d838170dex3.htm,test
80,Yes,"As a condition to each party furnishing the Evaluation Material to the other party and the directors, officers, employees, agents or advisors of such party or its subsidiaries or other affiliates (collectively, “Representatives”), each party agrees that the Evaluation Material furnished to it hereunder shall be treated in accordance with the terms of this Agreement. Each party agrees that, without the prior written consent of the other party, neither it nor its Representatives will disclose to any other person (other than to such party’s Representatives who agree, or are otherwise bound, not to disclose the following except as contemplated by this Agreement) any of the other party’s Evaluation Material, the fact that discussions between the parties are taking place concerning the Transaction, or any terms or other facts relating to the Transaction.  Except as otherwise provided in this Agreement, the Evaluation Material shall only be used by a party and its Representatives to evaluate, negotiate, facilitate or pursue a Transaction. ",1084817_0001193125-14-004957_d648340dex99e2.htm,test
81,Yes,"The Evaluation Material will be kept confidential by Investor in accordance with the terms and conditions of this Agreement and will not be disclosed to any person, except that Investor may disclose the Evaluation Material or portions thereof to those of its employees, officers, directors, partners, members, affiliates, accountants, attorneys, agents, consultants and advisors (these persons being collectively called “Representatives”) who  (a) need to know such information in order for Investor to be able to evaluate a possible Transaction and  (b) have been directed by Investor to treat the Evaluation Material in accordance with the terms of this Agreement.  ",1096147_0001193125-08-206038_dex4.htm,test
82,Yes,"(iii) the term ""Representatives"" means the directors, officers, employees, agents or advisors (including, without limitation, attorneys, accountants, investment bankers, financial advisors and other consultants and advisors engaged in connection with the review and evaluation of the Transaction) of the specified Party; and  All Evaluation Material  (iii) shall be provided by the Receiving Party solely to those of its Representatives to whom disclosure is reasonably required to facilitate the Receiving Party's evaluation or consideration of the Transaction, it being the intention of the Parties to restrict the dissemination of Evaluation Material to as small a working group as practicable.  ",1109551_0000912057-02-024714_a2082535zex-99_d3.htm,test
83,Yes,"The term “Representative” means, as to any person, such person’s affiliates, officers, directors, general partners, members, employees, consultants, investment bankers, financial advisors, accountants, legal counsel, consultants and potential lenders.  (b) Except as otherwise permitted under this Agreement or as required by applicable law, regulation, stock exchange rule or by legal, judicial, regulatory or administrative process (by oral questions, interrogatories, requests for information or documents in legal proceedings, subpoena, civil investigative demand or other similar process) (“Legally Required”),  (a) the Receiving Party shall, and shall cause its Representatives to, keep all Proprietary Information confidential and not disclose or reveal any Proprietary Information to any person other than its Representatives who are participating in evaluating, negotiating, advising or financing with respect to the Possible Transaction or who otherwise need to know the Proprietary Information for the purpose of evaluating, negotiating, advising or financing with respect to the Possible Transaction (all of whom shall be informed of the confidential nature of such Proprietary Information) and shall cause its Representatives to treat such Proprietary Information in a confidential manner and in accordance with the terms hereof, provided that each party shall be responsible for any breach of this Agreement by any of its respective Representatives,  ",915191_0001047469-17-003155_a2231967zex-99_8.htm,test
84,Yes,"c. “Representatives” shall mean as to any Person, its directors, officers, employees, agents and advisors (including, without limitation, financial advisors, attorneys and accountants). a. The Receiving Party shall hold confidential and not disclose to any Person, without the prior written consent of the Disclosing Party, all Confidential Information and any information about the Proposed Transaction, or the terms or conditions or any other facts relating thereto, including, without limitation, the fact that discussions are taking place with respect thereto or the status thereof, or the fact that Confidential Information has been made available to the Receiving Party or its Representatives; provided, however, that the Receiving Party may disclose such Confidential Information to its Representatives who are actively and directly participating in its evaluation of the Proposed Transaction or who otherwise need to know the Confidential Information for the purpose of evaluating the Proposed Transaction; ",916457_0000916457-14-000028_exhibit104-confidentiality.htm,test
85,Yes,"(d) The term “Representatives” shall include the directors, officers, employees, potential financing sources, partners, agents and advisors (including, without limitation, attorneys, accountants, consultants, bankers and financial advisors) of a Party who have a need to know the Evaluation Material for purposes of evaluating a Possible Transaction, but only those of the foregoing who actually receive Evaluation Material directly from or at the direction of such Party.  Each Recipient shall, and shall cause its Representatives to,  (ii) keep the Evaluation Material confidential, and, subject to Section 5, will not, and will cause its Representatives not to, disclose any of the Evaluation Material in any manner whatsoever; provided, however, that any of such information may be disclosed to Recipient’s Representatives who need to know such information for the sole purpose of helping Recipient evaluate a Possible Transaction.  ",1316898_0001047469-18-005618_a2236490zex-99_d2.htm,test
86,Yes,"The Receiving Party: (b) shall not disclose or reveal any Confidential Information to any person other than its Representatives who are actively and directly participating in the Evaluation or who otherwise need to know the Confidential Information for the purpose of the Evaluation;  (d) shall not disclose to any person (other than those of its Representatives who are actively and directly participating in the Evaluation or who otherwise need to know for the purpose of the Evaluation) any information about the Evaluation, or the terms or conditions or any other facts relating thereto, including, without limitation, the fact that discussions are taking place with respect thereto or the status thereof, or the fact that Confidential Information has been made available to the Receiving Party or its Representatives.  As used herein. “Representatives” shall mean  (i) employees of Receiving Party;  (ii) attorneys, accountants, or other professional business advisors and, additionally, (iii) employees of the Receiving Party and those entities directly or indirectly owned by the Receiving Party, in each case, who shall be informed of the confidential nature of the Confidential Information and shall agree to act in accordance with the terms of this Agreement.  ",1402305_0001193125-11-343865_d268167dex99d2.htm,test
87,Yes,"1.1 Subject to Section 1.2 below, “Confidential Information” means confidential, secret, proprietary or other non-public information pertaining to the business, operations, brands, marketing plans, financial matters, legal matters, products, projects, business plans or practices, research and development, product development, intellectual property, financial models, trademarks, trade secrets, accounting and financing data, and methods of production, distribution or procurement, suppliers, distributors, consultants, advisors or employees, directors or officers of CEDC or any of its Subsidiaries (defined below) (together, the “CEDC Group”) that is disclosed or otherwise made available, either orally or in writing, by any member of the CEDC Group to the Recipient or its affiliates, agents, or advisors (including, without limitation, financial advisors, attorneys, banks and other sources of equity and debt financing and accountants) (collectively, “Representatives”). The Recipient agrees that it will not, without the prior written consent of CEDC, directly or indirectly, disclose all or any portion of the Confidential Information, or the substance thereof, to any third party other than its Representatives in connection with the Purpose, except, subject to Section 2.3 below, to the extent required by applicable law or legal process. ",1457829_0000898822-13-000086_exhibit-ndaexecutionversion.htm,test
88,No,"If Confidential Information is in written form, the Disclosing Party shall label or stamp the materials with the word ""Confidential"" or some similar warning.  If Confidential Information is transmitted orally, the Disclosing Party shall promptly provide writing indicating that such oral communication constituted Confidential Information. ",Basic-Non-Disclosure-Agreement.pdf,test
89,No,"In the event that the Receiving Party or anyone to whom it discloses the Confidential Information receives a request to disclose all or any part of the Confidential Information or Discussion Information under the terms of a subpoena or other order issued by a court of competent jurisdiction or by another governmental agency, the Receiving Party shall if permitted pursuant to applicable law  (a) promptly notify the Company of the existence, terms and circumstances surrounding such a request,  ",912263_0001047469-12-006662_a2209873zex-99_d2.htm,test
90,No,"6. If any of the Parties determine that they do not wish to proceed or continue with the Business Under Discussion, it will promptly advise the other Party of that decision in writing or by email.  Upon receipt of such communication the Receiving Party shall destroy promptly all documents furnished and will not retain any copies, extracts or other reproductions in whole or in part of such Information.  Notwithstanding the foregoing, the Receiving Party shall be entitled to retain that portion of the Information for legal, regulatory or internal compliance purposes, which will continue to be treated as confidential on the terms hereof. ",eHandshake_Non_Disclosure_Agreement.pdf,test
91,No,"The term of this Agreement is two (2) years from the Effective Date, provided that the Receiving Party's duty to protect the Disclosing Party's Confidential Information shall survive expiration or termination of this Agreement and shall expire five (2) years from the date of disclosure. ",MUTUAL_NDA.pdf,test
92,No,"The Confidential Information (as defined in Section 2), whether transmitted orally, in writing or in any other form, and whether prepared by a Party or its employees, agents, advisors or other representatives, shall be preserved in strict confidence by the receiving Party, shall not be disclosed, disseminated or distributed by the receiving Party other than as expressly authorized herein, and shall be used exclusively for the purposes or transactions contemplated by this Agreement.  ",Confidentiality_Non-Disclosure_Agreement.pdf,test
93,No,The obligations of the Receiving Party pursuant to the provisions of this Agreement shall not apply to any Confidential Information that – 8.6 is received from a third party in circumstances that do not result in a breach of the provisions of this Agreement. ,AfriGIS_Client-NDA_Template_2019.pdf,test
94,No,"4. The undertakings in clauses 2 and 3 above apply to all of the information disclosed by the Discloser to the Recipient, regardless of the way or form in which it is disclosed or recorded but they do not apply to: ",118.3-Non-disclosure-agreement.pdf,test
95,No,"“Confidential Information” shall mean all information in whatever form, whether imparted orally or in writing or by other medium including all copies of the same which one party hereto discloses to the other pursuant to the Purpose. ",mutual-non-disclosure-agreement.pdf,test
96,No,"At any time after termination of discussions by either Party with respect to the Transaction, upon the request of the Furnishing Party, the Receiving Party shall promptly (and in no event later than five business days after such request)  (a) redeliver or cause to be redelivered to the Furnishing Party all copies of all Primary Evaluation Material in the possession or control of the Receiving Party or its Representatives which is in a visual or written format and erase or destroy all copies of all such Primary Evaluation Material which is stored in electronic format, and  (b) destroy or cause to be destroyed all Derivative Evaluation Material in the possession or control of the Receiving Party or any of its Representatives.  ",1109551_0000912057-02-024714_a2082535zex-99_d3.htm,test
97,No,"For convenience, the Disclosing Party may, but is not required to, mark written Confidential Information with the legend ""Confidential"" or an equivalent designation. ",Generic-NDA-Pitch-Deck-Fire.pdf,test
98,No,"As used in this letter agreement (this “Agreement”), the term “Evaluation Material” means all information regarding the Company, its affiliates and its and their respective businesses, technology, products, prospects and plans, a Transaction (including the fact that the Company or its affiliates may pursue a Transaction with you and the existence and terms of this Agreement) and other information furnished to you or your Representatives (as defined below) by the Company or any of its Representatives in connection with the Transaction, irrespective of form or medium of communication, whether prepared by the Company, its Representatives or otherwise and whether furnished on or after the date of this Agreement, together with all tangible and intangible embodiments and copies thereof and together with any and all analyses, compilations, summaries, forecasts, studies or other materials prepared by you or your Representatives that contain, are based on or otherwise incorporate, in whole or part, such information.  3. Unless otherwise required by applicable law or legal process or stock exchange rule or regulation, but only after compliance with paragraph 6 below under the heading “Compelled Disclosure,” neither the Company nor its Representatives will, without your prior written consent, disclose to any other person that investigations, discussions or negotiations have taken or may take place concerning a possible Transaction, or any of the terms, conditions or other facts with respect to any such possible Transaction, including, without limitation, the status thereof, the existence and terms of this Agreement and the fact that the Evaluation Material has been made available to you.  4. Unless otherwise required by applicable law or legal process or stock exchange rule or regulation, but only after compliance with paragraph 6 below under the heading “Compelled Disclosure,” neither you nor your Representatives will, without the Company’s prior written consent, disclose to any other person either the fact that the Company or its affiliates may pursue a Transaction with you or anyone else, that investigations, discussions or negotiations have taken or may take place concerning a possible Transaction, or any of the terms, conditions or other facts with respect to any such possible Transaction, including, without limitation, the status thereof, the existence and terms of this Agreement and the fact that the Evaluation Material has been made available to you.  ",1020416_0001193125-16-701566_d250247dex99d2.htm,test
99,No,"Without granting any right or license, the Disclosing Party agrees that the foregoing clauses  (a),  (b) and  (c) shall not apply with respect to any information that  (iv) was or is independently developed without use of any Proprietary Information of the Disclosing Party.  ",1062478_0001193125-14-442753_d838170dex3.htm,test
100,No,"If Confidential Information is transmitted orally, the Disclosing Party shall promptly provide writing indicating that such oral communication constituted Confidential Information. ",Basic-Non-Disclosure-Agreement.pdf,test
101,No,2 Recipient shall hold the Confidential Information in strict confidence and shall take all reasonable and prudent precautions to prevent the Confidential Information from reaching third parties.  ,NDA_V3.pdf,test
102,No,"You will not use any of the Evaluation Materials for any purpose other than the exclusive purpose of evaluating a Possible Transaction.  Without limiting the generality of the foregoing, in the event that a Possible Transaction is not consummated, neither you nor your representatives shall use any of the Evaluation Materials for any purpose.  Accordingly, unless required by applicable law or regulatory authority, you agree that prior to the closing of a Possible Transaction, without the prior written consent of the Company, you will not, and you will direct your representatives not to, disclose to any person (including, but not limited to, any customer, employee, supplier, creditor or competitor of the Company) the fact that discussions or negotiations are taking place concerning a possible transaction between you and the Company or any of the terms, conditions or other facts with respect to any such Possible Transaction, including the status thereof, nor will you or any of your representatives make inquiry about the Company’s business to any customer, employee, supplier, creditor or competitor of the Company.  You also agree not to discuss with or offer to any third party an equity participation in a Possible Transaction or any other form of joint acquisition by you and such third parry without the prior written consent of the Company. ",814457_0000950137-04-009790_c89545exv99wxdyx6y.htm,test
103,No,"The confidential, proprietary and made secret information of the disclosing party (""Confidential Information"") to be disclosed hereunder is that information which  (i) is described in the Confidential Information Transmittal Record (""CITR"") executed from time to time hereafter and  (ii) is marked with a ""confidential"", ""proprietary"", or similar legend. Any copies which are made will be identified as belonging to the disclosing party and marked ""confidential"", ""proprietary"", or with a similar legend. ",934545_0000891618-99-004640_document_2.txt,test
104,No,"(b) Receiving Party may disclose Confidential Information of Disclosing Party in accordance with a judicial or other governmental order, provided that Receiving Party either  (i) gives the undersigned Disclosing Party reasonable notice prior to such disclosure to allow Disclosing Party a reasonable opportunity to seek a protective order or equivalent, or  ",1125892_0000950133-00-004441_w41075a1ex10-7.txt,test
105,No,"1. As used in this Agreement the term ""Proprietary Information"" shall mean any information or data disclosed by any Party to the other, pursuant to this Agreement, either in writing or orally, subject to the conditions set forth hereafter, and including without limitation any written or printed documents (plans, drawings, photographs, etc…), samples prototypes, models, technology, know-how, specifications, software, commercial or financial information or any means of disclosing such Proprietary Information that each Party may elect to use during the life of this Agreement. ",Clause-de-non-divulgation.pdf,test
106,No,"8.1.2. Clause 8.1 shall not apply to Confidential Information which  i) must be stored by Recipient according to provisions of mandatory law or  ii) was made as a matter of routine backup provided that such Confidential Information and copies thereof shall be subject to an indefinite confidential obligation according to the terms and conditions set forth herein until returned and/or destroyed, as the case may be. 9. OTHER PROVISIONS ",59b1148ff6952b0001bdbedc_20170907_non%20disclosure%20agreement_expert.pdf,test
107,No,"Accordingly, the Recipient hereby agrees that the Confidential Information will be used solely for the Permitted Purpose and not any other purpose. ",Confidentiality%20Agreement.pdf,test
108,No,"The Receiving Party shall immediately return to the Disclosing Party all written Confidential Information of the Disclosing Party and any and all records, notes and other written, printed or tangible materials pertaining to such Confidential Information upon receipt of a written request from the Disclosing Party.  At the same time, the Receiving Party shall delete all copies of such records, notes and materials which are stored on its electronic memory devices. ",MUTUAL_NDA.pdf,test
109,No,"Borrower shall not be required to keep the Information confidential to the extent that the Information  (c) is independently learned, obtained or developed by Borrower without violating the terms of this Agreement. ",Agency-Lending-Disclosure_A-Z-Guide_Appendix_Sample-Confidentiality-Agreements.pdf,test
110,No,"(a) All information that is furnished directly or indirectly by the Disclosing Party or any of its Representatives (as defined below), whether or not marked as confidential and whether furnished before or after the date hereof, whether in oral, written or electronic form, together with any notes, reports, summaries, analyses, compilations, forecasts, studies, interpretations, memoranda or other materials prepared by the Receiving Party or any of its Representatives that contain, references to or are based upon, in whole or in part, any information so furnished to the Receiving Party or any of its Representatives pursuant hereto (such notes, reports, summaries, analyses, compilations, forecasts, studies, interpretations, memoranda or other materials are referred to herein as “Derivative Materials”), is referred to herein as “Proprietary Information”.  ",915191_0001047469-17-003155_a2231967zex-99_8.htm,test
111,No,"3. Notwithstanding any other provisions of the Agreement, each party acknowledges that Confidential Information shall not include any information which: e. is required to be disclosed by law, provided however that the Receiving Party shall give immediate notice of any such request for disclosure and cooperate with the Disclosing Party in its efforts to obtain a protective order or other protection from the requirement or consequences of disclosure. ",UALR-Standard-Non-disclosure-AgreementTemplate.pdf,test
112,No,"Any Confidential Information that is not returned or destroyed, including without limitation any oral Confidential Information, shall remain subject to the confidentiality obligations set forth in this Exhibit B. ",1043003_0000950170-98-000097_document_12.txt,test
113,No,"Each party agrees that, for a period of 5 years from receipt of information from the other party hereunder, such party shall use the same means it uses to protect its own confidential and proprietary information to prevent the disclosure and to protect the confidentiality of both: i) written information received from the other party which is marked or identified as ""confidential""; and ii) oral or visual information identified as confidential at the time of disclosure which is reduced to written form and provided to the other in such written form promptly after such oral or visual disclosure, ",nda_9.pdf,test
114,No,5. All confidential information remains the property of the disclosing contract party. ,Confidentiality_Agreement_1.pdf,test
115,No,"3.1. In consideration of the Disclosing Party disclosing Confidential Information to the Receiving Party, the Receiving Party undertakes that it shall: a) keep the Confidential Information secret and confidential, using at least the same degree of care as its uses to protect its own confidential information but no less than a reasonable degree of care; 10.2. The rights and obligations contained in this Agreement shall continue in full force and effect for [two (2)] years after expiration of the Term or termination of this Agreement. ",5-NSK-Confidentiality-Agreement-for-Suppliers.pdf,test
116,No,"1. “Confidential Information” shall mean the Purpose (including the contemplated transaction), identity of, and any discussions or negotiations between, the Parties, existence of this Agreement, and any and all information whether in oral, written, graphic or electronic form, including but not limited to, data, know-how and any and all subject matter (whether patentable or not, including without limitation any derivatives thereof) pertaining to Verenium’s research, financial data, sales information, inventions, development, materials, technology, trade secrets, work in process, marketing, business plans, regulatory information and strategies, scientific, engineering and/or manufacturing processes or equipment, protocols, assays, strains, compounds, genes, gene pathways, enzymes, peptides, the commercial applications of genes, gene pathways, enzymes, peptides, accessing microbial diversity, manipulating and modifying genes and gene pathways, identifying bioactive compounds through recombinant techniques and any other elements of Verenium’s business which Verenium considers to be of value, including its present or future products, projections, sales, pricing, customers, employees, investors and contractual relationships. ",1049210_0001047469-13-009461_a2216846zex-99_d3.htm,test
117,No,"1. For purposes of this Agreement, “Confidential Information” means, with respect to either party, any and all information in written, representational, electronic, verbal or other form relating directly or indirectly to the present or potential business, operation or financial condition of or relating to the disclosing party (including, but not limited to, information identified as being proprietary and/or confidential or pertaining to, pricing, marketing plans or strategy, volumes, services rendered, customers and suppliers lists, financial or technical or service matters or data, employee/agent/ consultant/officer/director related personal or sensitive data and any information which might reasonably be presumed to be proprietary or confidential in nature) excluding any such information which  (i) is known to the public (through no act or omission of the receiving party in violation of this Agreement);  (ii) is lawfully acquired by the receiving party from an independent source having no obligation to maintain the confidentiality of such information;  ",1012887_0001193125-07-165503_dex99d6.htm,test
118,No,"In addition, except as permitted herein, Recipient shall not disclose the fact that the parties are exchanging Confidential Information and having discussions.  In connection therewith, it is agreed that no public release or disclosure of any contemplated transaction shall be made except by a mutually agreed disclosure except that each party may make such disclosure if advised by its outside securities counsel in writing that such disclosure is required; PROVIDED, HOWEVER, that in such event such party will notify the other party that it intends, as a preliminary matter, to take such action and the outside securities counsel of such party shall first discuss the mater with the outside securities counsel of the other party before any definitive decision is made on the disclosure. ",768384_0000912057-00-018619_document_8.txt,test
119,No,"The term ""Confidential Information"" does not include information that  (ii) is or becomes available to the receiving party from a source other than the delivering party or its Representatives, provided that such source is not known by the receiving party to be bound by an obligation of confidentiality to such delivering party or its Representatives; or  ",1010552_0000912057-01-520246_a2051644zex-99_20.htm,test
120,No,"If the Recipient is an employee of a federal or state agency, he/she must note that the Classified Information is not the property of the agency, and is not subject to Freedom of Information Act, Vermont’s Public Records Act , or similar statutes.  ",VELCO%20NDA%20rev0%20Dec%2014%202015.pdf,test
121,No,"Any disclosure of any Confidential Information to the Receiving Party made during the Initial Term shall continue to be subject to this Agreement for a period of 2 years thereafter, provided that any trade secret shall be entitled to protection for the life of the trade secret. 5.4 Notwithstanding anything in section 5.3, the Receiving Party shall not be obliged to return or destroy any derivative materials or reports prepared by the Receiving Party for the Permitted Purpose, which materials and reports shall nonetheless remain subject to the confidentiality obligations in this Agreement. ",CON-NDA-PTL-01-2012-v1%20Non-Disclosure%20Agreement%20and%20Checklist.pdf,test
122,No,"2.2 Confidential Information shall not include: iii) information which the Party can show was received from a third party who did not to the best knowledge of the Party receive the information, directly or indirectly, from the other Party under any obligation of confidentiality;  ",confidentiality_agreement.pdf,test
123,No,"VENDOR shall immediately notify UNIVERSITY in writing of any subpoena, court order, or other legal process seeking or purporting to compel disclosure of any of the Confidential Information and shall challenge, oppose, or appeal any such subpoena, order, or legal process to the extent deemed appropriate by UNIVERSITY.  In no event shall VENDOR voluntarily, without a court order, disclose or permit the disclosure of any of the Confidential Information in response to legal process unless and until VENDOR has given the required notice to UNIVERSITY and VENDOR has exhausted any and all legal remedies available to it to limit or prevent the disclosure. ",Confidentiality-and-Nondisclosure-Agreement-Template.pdf,test
124,No,"The Parties agree to use the Confidential Information solely in connection with the Transaction and not for any purpose other than as authorized by this Agreement without the prior written consent of an authorized representative of the Parties.  The Parties agree to ensure that all copyright products, such as source codes, system design data/architecture, and other proprietary information, disclosed during the engagement is protected from any misuse, alteration, modification, sharing, or transfer to any party without express permission of the Discloser.  Such data is provided for the sole use of the Parties, and limited for the use under this agreement. The Receiving Party agrees not to use the Confidential Information in any way, or to manufacture or test any product embodying Confidential Information, except for the purpose set forth above. ", 064-19 Non Disclosure Agreement 2019.pdf,test
125,No,"As used in this Agreement, the terms ""CompuCom's Confidential Information"" means proprietary or confidential information concerning the Business including, without limitation, information regarding prices charged for Products, the assets, liabilities, and financial condition of the Business, names and identities of customers and analyses of the amount and types of Products purchased by each such customer. As used in this Agreement, the terms ""Seller's Confidential Information"" means proprietary or confidential information and business secrets of Seller pertaining to its Services Business in-cluding, without limitation, information regarding prices charged for Services, copies of existing Services contracts to which Seller is a party (other than any such contracts provided to CompuCom pursuant to the provisions of the Asset Purchase Agreement) and analyses of the amount and types of Services purchased by customers. ",1021086_0000950162-99-000581_document_3.txt,test
126,No,"Title or the right to possess Confidential Information as between the parties will remain in the disclosing party. (b) Both parties understand and acknowledge that no license under any patent, copyright, trade secret, or other intellectual property right is granted to or conferred upon, either party in this Agreement or by the disclosure of any Confidential Information by one party to the other party as contemplated hereunder, either expressly, by implication, inducement, estoppel or otherwise, and that any license under such intellectual property rights must be express and in writing. ",934545_0000891618-99-004640_document_2.txt,test
