index,text,answer,document_name,split
101,"Upon the consummation of such definitive agreement, if Licensee has not then divested all such Competitive Products such that a Competitor Change of Control has occurred, Bioeq may, upon sending written notice to Licensee within sixty (60) days thereafter, terminate this Agreement.",Yes,CoherusBiosciencesInc_20200227_10-K_EX-10.29_12021376_EX-10.29_Development Agreement.pdf,test
102,"GSK may sublicense or subcontract its rights to Develop, Manufacture or Commercialize the Collaboration Products in whole or in part to one or more of its Affiliates, provided that the rights sublicensed or subcontracted to such Affiliate shall automatically terminate upon a change of control of such Affiliate in connection with which such Affiliate ceases to be an Affiliate of GSK.",Yes,"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",test
103,"During the Term, Supplier will promptly notify Customer in writing if at any time a Change of Control shall occur as to Supplier, such notification to be given no later than fifteen (15) days following such Change of Control. [* * *]",Yes,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement.pdf,test
104,"In the event of your death or incapacity, or the death or incapacity of any partner, any shareholder owning fifty percent (50%) or more of your capital stock, or any Member who owns a majority interest in a limited liability company, the heirs, beneficiaries, devisees, or legal representatives of said individual, partner or shareholders shall, within one hundred eighty (180) days of such event: 1. Apply to us for the right to continue to operate the franchise for the duration of the term of this Agreement and any renewals hereof, which right shall be granted upon the fulfillment of all of the conditions set forth in Paragraph XVIII. of this Agreement (except that no transfer fee shall be required); or 2. Sell, assign, transfer, or convey your interest in compliance with the provisions of Paragraphs XVIII and XX of this Agreement; provided, however, in the event a proper and timely application for the right to continue to operate has been made and rejected, the one hundred eighty (180) days to sell, assign, transfer or convey shall be computed from the date of said rejection. For purposes of this Paragraph, our silence on an application made pursuant to Paragraph XIX.A.1. through the one hundred and eighty (180) days following the event of death or incapacity shall be deemed a rejection made on the last day of such period.",Yes,BUFFALOWILDWINGSINC_06_05_1998-EX-10.3-FRANCHISE AGREEMENT.PDF,test
105,"If termination is the result of a Change of Control, Distributor shall be entitled to receive a onetime payment, within three (3) business days of the effective date of the Change of Control, equal to the greater of the following 1) the aggregate amount of the Distributor Share received during the 18 months prior to the effective date of such Change of Control or 2) the aggregate amount of the Distributor Share received on the 30 days prior to the effective date of such Change of Control multiplied by 18.",Yes,WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement.pdf,test
106,"If ENERGOUS is acquired by a third party, ENERGOUS' acquirer will have the right, for a period of [***] following closing of such acquisition, to terminate this Agreement upon written notice to DIALOG.",Yes,ENERGOUSCORP_03_16_2017-EX-10.24-STRATEGIC ALLIANCE AGREEMENT.PDF,test
107,"Upon the occurrence of any of the following, WGT may terminate the Term by giving Distributor written notice of such termination for:<omitted>(b) any material change in the general management, ownership or control of Distributor, including without limitation the sale, transfer or relinquishment by Distributor of any substantial interest in the ownership of the business to be carried on by Distributor under this Agreement, unless such change is approved in advance and in writing by an officer of WGT;",Yes,EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT.PDF,test
108,"Notwithstanding the foregoing, no such consent of Licensor is required under this Agreement in the event of a Change of Control of Licensee so long as: (a) the resulting, surviving or transferee Person assumes all the obligations of the Licensee by operation of Law or pursuant to an agreement in form and substance reasonably satisfactory to the Licensor; and (b) the licenses granted herein shall not be transferrable or sublicensable to Affiliates of such Person unless such Affiliates were Affiliates of Licensee prior to such Change of Control.",Yes,ArconicRolledProductsCorp_20191217_10-12B_EX-2.7_11923804_EX-2.7_Trademark License Agreement.pdf,test
109,Franchisor reserves the right to approve or disapprove any Transfer as its sole and absolute right.,Yes,ElPolloLocoHoldingsInc_20200306_10-K_EX-10.16_12041700_EX-10.16_Development Agreement.pdf,test
110,"Subject to the terms and conditions of this Agreement commencing as of the Effective Date and for the duration of the Term and any Transition-out Period, Ehave hereby grants to CHT a non-transferable (except as permitted under Section 20(f)), right to: (i) sub-license the use of the Ehave Companion Solution within the Field of Use in the Territory to End Users and their respective Authorized Users, including in operation or by interfacing with other software, hardware, systems, networks and services, in accordance with and subject to the provisions of CHT's Subscription Agreement; and (ii) use the Ehave Companion Solution to support its licensed End Users.",Yes,EhaveInc_20190515_20-F_EX-4.44_11678816_EX-4.44_License Agreement_ Reseller Agreement.pdf,test
111,Licensor may terminate this Agreement by providing prior written notice to Licensee upon the occurrence of a Change of Control.,Yes,ChinaRealEstateInformationCorp_20090929_F-1_EX-10.32_4771615_EX-10.32_Content License Agreement.pdf,test
112,"The term ""Transfer"" shall mean any sale, assignment, gift, pledge, mortgage or any other encumbrance, transfer by bankruptcy, transfer by judicial order, merger, consolidation, share exchange, transfer by operation of law or otherwise, whether direct or indirect, voluntary or involuntary, of this Agreement or any interest in it, or any rights or obligations arising under it, or of any material portion of your assets, or of any interest in you. You (and your shareholders, partners and members) will not directly or indirectly make a Transfer without our prior written consent. We will not withhold our consent to a Transfer, subject to all of the following conditions being satisfied: 1. You are in full compliance with this Agreement, you have no uncured defaults, all your fees, debts and financial obligations to us, our affiliates and the Fund are current, and you are current in your required local advertising expenditures; 2. You execute a written agreement in a form satisfactory to us in which you and your owners covenant to observe all applicable post-term obligations and covenants contained in this Agreement; 3. The proposed transferee enters into a written agreement in a form satisfactory to us assuming and agreeing to discharge all of your obligations and covenants under this Agreement for the remainder of its term or, at our option, execute our then-current standard form of franchise agreement (which<omitted>may provide for different fees, advertising requirements, duration, and other rights and obligations from those provided in this Agreement); 4. The proposed transferee agrees in writing to perform such maintenance, remodeling and re-equipping of the Restaurant that we determine necessary to bring the Restaurant in compliance with our then-current standards; 5. Prior to the date of the proposed Transfer, the proposed transferee's management team successfully completes such training and instruction as we deem necessary; 6. We are satisfied that the proposed transferee (and if the proposed transferee is an entity, all holders of any interest in such entity) meets all of the requirements for our new franchisees applicable on the date we receive notice of the proposed transfer and including, but not limited to, good reputation and character, business experience, restaurant management experience, and financial strength and liquidity; 7. You and all holders of an interest in you execute a general release, in the form prescribed by us, releasing, to the fullest extent permitted by law, all claims that you or any of your investors may have against us and our affiliates, including our and their respective shareholders, officers, directors and employees, in both their individual and corporate capacities; 8. You pay us a transfer fee equal to one-half (1/2) of the then-current Initial Franchise Fee; and 9. We waive our right of first refusal under Paragraph XX.",Yes,BUFFALOWILDWINGSINC_06_05_1998-EX-10.3-FRANCHISE AGREEMENT.PDF,test
113,"Our consent to the Change of Ownership Transfer is subject to the following conditions, all of which must be satisfied at or before the date of closing the Change of Ownership Transfer (""Closing""): 13.2.3.1 the Transferee submits a Change of Ownership Application, pays our then current franchise application fee and any PIP Fee, executes our then-current form of new franchise agreement and all ancillary forms, including a guaranty from a third-party acceptable to us, if required; 13.2.3.2 you are not in default of this Agreement or any other agreements with us or our Affiliates; 13.2.3.3 you or the Transferee pay all amounts due to us and the Entities through the date of the Closing; 13.2.3.4 you execute our then-current form of voluntary termination agreement, which may include a general release, covering termination of this Agreement; 13.2.3.5 you conclude to our satisfaction, or provide adequate security for, any suit, action, or proceeding pending or threatened against you, us or any Entity with respect to the Hotel, which may result in liability on the part of us or any Entity;<omitted>13.2.3.6 you, the Transferee and/or transferee Equity Owner(s) submit to us all information related to the Transfer that we require, including applications; and 13.2.3.7 the Transferee meets our then-current business requirements for new franchisees and is neither a Sanctioned Person nor a Competitor.",Yes,"HOSPITALITYINVESTORSTRUST,INC_04_07_2014-EX-10.26-FRANCHISE AGREEMENT.PDF",test
114,"This Agreement may be terminated:<omitted>in the event of a Change of Control, the Party which was not subject to the Change of Control may terminate this Agreement upon six (6) months advance written notification.",Yes,KitovPharmaLtd_20190326_20-F_EX-4.15_11584449_EX-4.15_Manufacturing Agreement.pdf,test
115,"A Party may assign the whole of its rights under this Agreement to a successor by law, Subsidiary or Affiliate of such Party, or a corporation or an entity jointly controlling or under the same common control as such Party, provided that the assigning Party shall remain jointly and severally liable with the assignee for the performance of this Agreement for the duration of the Agreement.",Yes,STARTECGLOBALCOMMUNICATIONSCORP_11_16_1998-EX-10.30-CONSTRUCTION AND MAINTENANCE AGREEMENT.PDF,test
116,We will have sixty (60) days from our receipt of the completed and signed franchise application to consent or withhold our consent to any proposed Change of Ownership Transfer.,Yes,"HOSPITALITYINVESTORSTRUST,INC_04_07_2014-EX-10.26-FRANCHISE AGREEMENT.PDF",test
117,"PPD shall further be permitted to terminate this Agreement or a relevant Work Order, immediately, for cause, upon the occurrence of any of the following:<omitted>(c) a change of ownership equal to fifty percent (50%) or more in the outstanding voting securities of VS; (d) the acquisition of a number of VS's outstanding voting securities by a PPD Competitor that would require disclosure by such PPD Competitor pursuant to Rule 13d-1 of the Securities Exchange Act of 1934 (a ""Significant Ownership Position""); (e) a change in any VS Key Leadership Position.",Yes,"VIRTUALSCOPICS,INC_11_12_2010-EX-10.1-STRATEGIC ALLIANCE AGREEMENT.PDF",test
118,Neither party shall voluntarily or by operation of law assign or otherwise transfer the rights and/or obligations incurred pursuant to the terms of this Agreement without the prior written consent of the other party.,Yes,MusclepharmCorp_20170208_10-KA_EX-10.38_9893581_EX-10.38_Co-Branding Agreement.pdf,test
119,"Notwithstanding the foregoing, any assignment of the rights or obligations under this Agreement by a Party (i) to an Affiliate shall require such Party to guarantee the performance of such Affiliate's financial and performance obligations hereunder or (ii) in connection with the sale or other transfer of all or substantially all of such Party's business or assets to which this Agreement relates shall require the ultimate Affiliate controlling the other party in such transaction to guarantee such Party's financial and performance obligations hereunder and such Party shall remain liable for such financial and performance obligations notwithstanding such sale or other transfer of all or substantially all of such Party's business or assets to which this Agreement relates.",Yes,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.pdf,test
120,"Except as otherwise provided herein, a Party shall not have the right to assign any of its rights or obligations under this Agreement (whether through a merger, sale of stock, or otherwise) without the prior written consent of the other Party; except that, either Party shall be permitted, without any need for the other Party's consent, to assign this Agreement (a) in whole or in part to an Affiliate (provided, however, that once such Person is no longer an Affiliate of the assigning Party, such former Affiliate shall assign this Agreement back to the assigning Party), provided that the assigning Party provides the other Party notice of any such assignment provided further that failure to provide such notice of such assignment shall not render such assignment void; or (b) to a Third Party in connection with sale or transfer of all or substantially all of the assigning Party's business or assets relating to the subject matter of this Agreement, whether by Change of Control, merger, sale of assets or otherwise; provided, however, that, with respect to clause (b), (i) any assignment of this Agreement shall be void and have no effect unless and until the assignee assumes the<omitted>obligations of the assigning Party in a written instrument, a copy of which is provided to the other Party; and (ii) any assignment of this Agreement must be accompanied by a simultaneous assignment of the Other Agreements to the same assignee, and the assigning Party's interest in the Purchased Assets to the same assignee unless otherwise agreed by Conformis in advance, which agreement shall not be unreasonably withheld.",Yes,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement.pdf,test
121,"In addition, Lucid may terminate this agreement by giving the Distributor Written Notice if there is any change of control, ownership or management of the Distributor.",Yes,LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT.PDF,test
122,"Before expiration of the Term, either Party may terminate this Agreement upon: (i) any material breach of the Agreement by the other Party, if such breach is not remedied to the reasonable satisfaction of the non-breaching Party within ten (10) business days after written notice; (ii) ten (10) business days written notice to the other Party whenever the notifying Party in its sole discretion determines that the continuation of the Agreement will damage its reputation or good will; or (iii) written notice in the event one Party (a) becomes or is declared insolvent or bankrupt or is subject to the appointment of a trustee or receiver or any equivalent thereof, (b) is the subject of any proceeding related to its liquidation or insolvency (whether voluntary or involuntary) which is not dismissed within ninety (90) days, (c) makes an assignment for the benefit of creditors, or (d) is subject to any sale, lease or other transfer of all or substantially all of its assets to any entity; or (e) is subject to a change of control (whether by merger, stock transfer or otherwise), except in the case of an initial public offering.",Yes,FreezeTagInc_20180411_8-K_EX-10.1_11139603_EX-10.1_Sponsorship Agreement.pdf,test
123,The affected Party is obligated to notify the other Party of its decision to terminate within thirty (30) days following notice of the Change of Control.,Yes,KitovPharmaLtd_20190326_20-F_EX-4.15_11584449_EX-4.15_Manufacturing Agreement.pdf,test
124,"Upon a merger or change of control of a party (including, for purposes of this Section 6.3, with respect to Purchaser any Purchaser Licensee and with respect to Seller any Seller Party) (a ""Change of Control Event"") with or to a Person (other than a Person that is a then-current Affiliate of such party) (the ""Buyer""), the license rights granted under Article II to such party shall not extend to the Buyer or any of its Affiliates existing immediately prior to the Change of Control Event or any of its or their past, current, or future products, systems or services.",Yes,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT.PDF,test
125,"For a Liquidity Event, the fee required under Section 4.1 of this Exhibit A above shall be payable to JHU by COMPANY in the same form as the proceeds paid or payable to either COMPANY or its security holders, whether in cash, securities or other property, and in the same proportion as such form of consideration is paid or payable to COMPANY or its security holders.",Yes,VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_License Agreement.pdf,test
126,"uch fee shall be paid after only the first to occur of either a Liquidation Event or an Initial Public Offering. The respective fees, when and if payable, shall be paid upon closing; except that if there are additional contingent amounts (""Trailing Consideration"") payable upon the occurrence of subsequent events, then the Trailing Consideration shall be due and payable to JHU within thirty (30) days after receipt thereof by COMPANY.",Yes,VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_License Agreement.pdf,test
127,"This Agreement may be terminated subject to the following clauses:<omitted>Subject to Section 1.6, by Vendor (or successor to Vendor), upon written notice to Distributor of a change of control of Vendor and the election by Vendor (or successor to Vendor) to terminate this Agreement, where a ""change of control"" shall mean a change in ownership of the Vendor such that an unaffiliated third party acquires a majority of the voting power of Vendor;",Yes,ENTERTAINMENTGAMINGASIAINC_02_15_2005-EX-10.5-DISTRIBUTOR AGREEMENT.PDF,test
128,"For the avoidance of doubt, a Change of Control shall be deemed an assignment hereunder unless [ * ] does not exercise its [ * ].",Yes,"WHITESMOKE,INC_11_08_2011-EX-10.26-PROMOTION AND DISTRIBUTION AGREEMENT.PDF",test
129,"In the event that, after the Effective Date, a Third Party (an ""Acquirer"") either (a) merges with Company, (b) acquires ""control"" (as defined in Section 1.4) of Company or (c) acquires substantially all the assets of the Company (each of (a), (b) and (c), an ""Acquisition""), and such Acquirer or any of its Affiliates immediately prior to such Acquisition is commercializing a Competing Product in the Territory, then either Party shall have the right to terminate this Agreement on [***] ([***]) days written notice delivered within [***] ([***]) days of the closing of such Acquisition, and Company shall not be deemed to be marketing, promoting, selling, distributing or commercializing a Competing Product in breach of this Section for so long as it is conducting such activities solely through personnel who are not involved in any activities under this Agreement and do not have access to Janssen's Confidential Information hereunder.",Yes,IMMUNOMEDICSINC_08_07_2019-EX-10.1-PROMOTION AGREEMENT.PDF,test
130,"During the term hereof, any division, merger, dissolution, liquidation, bankruptcy or other events that lead to changes of Party B in the company nature, qualification and capacity for civil acts shall be notified to Party A in time, and subject to the provisions hereunder about the exit grace period.",Yes,IDREAMSKYTECHNOLOGYLTD_07_03_2014-EX-10.39-Cooperation Agreement on Mobile Game Business.PDF,test
131,"If as a result of the Change of Control Event such party remains a separate, independent legal entity (or is merged into another Person, where such Person was formed or created for the purpose of the Change of Control Event or where such Person is a then-current Affiliate of such party), then the license rights granted to such party under Article II shall continue in full force and effect.",Yes,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT.PDF,test
132,"Promptly after any public announcement regarding any proposed transaction that would result in a Change in Circumstances, Buyer shall notify Seller, in writing, of the nature of such transaction, the parties thereto and the proposed date of consummation.",Yes,WestPharmaceuticalServicesInc_20200116_8-K_EX-10.1_11947529_EX-10.1_Supply Agreement.pdf,test
133,"In addition to its right to terminate this Agreement pursuant to Section 10.9, Monsanto shall have the right to terminate this Agreement by giving the Agent a termination notice specified for each termination event upon the occurrence and continuance of either of the following: (1) An Event of Default occurring at any time; or<omitted>(2) A Change of Control with respect to Monsanto or a Roundup Sale, in each case, by giving the Agent a notice of termination, such termination to be effective at the end of the fifth (5th) full Program Year after such notice is provided.",Yes,Monsanto Company - SECOND A&R EXCLUSIVE AGENCY AND MARKETING AGREEMENT .PDF,test
134,"For the avoidance of doubt, in no event shall this Agreement be transferred, delegated, or assigned by a party (by operation of law, Change of Control, or otherwise) to a third party unless the applicable portions of the License Agreement are also transferred to such third party.",Yes,Monsanto Company - SECOND A&R EXCLUSIVE AGENCY AND MARKETING AGREEMENT .PDF,test
135,"In the event that the Agreement is terminated pursuant to Section 16.a.v. due to e-centives' acquisition by an Excite@Home Named Competitor, or by an entity controlling or controlled by an Excite@Home Named Competitor, e-centives or its assigns or designates may not contact any Users for whom User Data has been provided pursuant to this Agreement, excluding those that have opted out in accordance with Section 5(a) of Exhibit D.",Yes,InvendaCorp_20000828_S-1A_EX-10.2_2588206_EX-10.2_Co-Branding Agreement.pdf,test
136,"ExxonMobil may terminate this Agreement upon fifteen (15) days written notice, without penalty, payment or prejudice to claims and obligations then accrued, if FCE undergoes a Change in Control.",Yes,FuelcellEnergyInc_20191106_8-K_EX-10.1_11868007_EX-10.1_Development Agreement.pdf,test
137,"DIALOG will have the right to terminate this Agreement immediately upon the issuance of written notice to ENERGOUS (A) if ENERGOUS undergoes a Change of Control involving a competitor of DIALOG, or (B) if ENERGOUS acquires, whether directly through a sale of assets or through a Change of Control transaction, any competitor of DIALOG (as reasonably determined by DIALOG). ENERGOUS will provide DIALOG with notice of any such Change of Control or acquisition within [***] after the closing thereof and DIALOG's right to terminate the Agreement will expire [***] after receipt of such notice.",Yes,ENERGOUSCORP_03_16_2017-EX-10.24-STRATEGIC ALLIANCE AGREEMENT.PDF,test
138,"Notwithstanding anything to the contrary in this Agreement, Medica shall neither enter into an agreement to nor shall consummate (a) any Change of Control or (b) any sale of all or substantially all of its assets relating to the manufacture of the Cartridges unless (a) it provides Vapotherm written notice of any such proposed transaction, which notice shall include the specific terms and conditions of the proposed transaction, including the identify of the proposed acquirer, (b) Medica offers to enter into such transaction with Vapotherm on substantially the same terms and conditions, and (c) with [* * *] days of such notice, Vapotherm declines to accept such offer.",Yes,"VAPOTHERM, INC. - Manufacturing and Supply Agreement.PDF",test
139,"If a substantial portion of the assets or controlling stock in Licensee's business is sold or transferred, or if there is a substantial change in Licensee's management, or if Licensee's property is expropriated, confiscated or nationalized by any government or if any government assumes de facto control of Licensee's business, in whole or in part, Fox may terminate this Agreement upon 30 days' notice to Licensee.",Yes,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1.pdf,test
140,"Promptly after any public announcement regarding any proposed transaction that would result in a Change in Circumstances, Buyer/Buyer Affiliates shall notify Seller/ExxonMobil Selling Affiliates, in writing, of the nature of such transaction, the parties thereto and the proposed date of consummation",Yes,WestPharmaceuticalServicesInc_20200116_8-K_EX-10.1_11947529_EX-10.1_Supply Agreement.pdf,test
141,"The term of this Agreement shall be effective as of the date first stated above and shall continue for a term of three (3) years, unless terminated earlier in accordance with the provisions of this Agreement (the ""Term""); provided, however, that PrimeCall may elect to terminate this Agreement, upon thirty (30) days' written notice, at any time from and after the time that collectively RSL Communications, Ltd. and/or its Affiliates holds less than fifty percent (50%) of the voting control of DeltaThree's outstanding shares.",Yes,DeltathreeInc_19991102_S-1A_EX-10.19_6227850_EX-10.19_Co-Branding Agreement_ Service Agreement.pdf,test
142,"Network Affiliate may not assign or transfer, by operation of law or otherwise, any of its rights under this Agreement or delegate any of its duties under this Agreement to any third party without NCM's prior written consent, which consent shall not be unreasonably withheld, conditioned or delayed",Yes,DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement.pdf,test
143,"Either party may terminate immediately upon written notice if the other party (i) ceases to function as a going concern or to conduct operations in the normal course of business; (ii) has a petition filed against it under any state or federal bankruptcy law which petition has not been dismissed or set aside within ninety (90) days of its filing, or if (a) About sells all or substantially all of the assets of such party or any event or series of event whereby any entity acquires beneficial ownership of the capital stock of such party representing fifty percent (50%) of the voting stock of such party provided however, that the acquisition of About by Primedia shall not be grounds for the termination of this Agreement; or (b) ebix becomes acquired by, merged into or is under the control of any of the following parties, About may terminate this Agreement immediately upon by providing ebix written notice: AOL; Yahoo; Lycos/Terra; NBC; CBS; Looksmart; InfoSpace; CMGI; AltaVista; Disney; Microsoft; CNET; Excite@Home; AskJeeves; GOTO; Doubleclick; or Lifeminders.",Yes,EbixInc_20010515_10-Q_EX-10.3_4049767_EX-10.3_Co-Branding Agreement.pdf,test
144,"A Termination Event shall have occurred if:<omitted>(c) Supplier either: (i) merges with another entity, (ii) suffers a transfer involving fifty (50%) percent or more of any class of its voting securities or (iii) transfers all, or substantially all, of its assets;",Yes,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement1.pdf,test
145,"This Agreement can be terminated at any time prior to the expiry of the Term, as follows:<omitted>(c) by the Consultant electing to give the Company notice, in the event that there occurs a Change of Control (as defined below) within six (6) months of the effective date of such Change of Control, and if the Consultant so elects to terminate this Agreement, then the Consultant will be immediately entitled to a termination payment equal to CDN$750,000;",Yes,"CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT.PDF",test
146,"During the term of this Agreement, if MSL decides to sell a substantial portion of its assets or operations outside the ordinary course of its business, or to merge or transfer ownership of MSL to a third Party, MSL will immediately notify IBM.",Yes,MANUFACTURERSSERVICESLTD_06_05_2000-EX-10.14-OUTSOURCING AGREEMENT.PDF,test
147,"Licensee may not assign, transfer, pledge, mortgage or otherwise encumber this Agreement or its right to use the Brand (or assume this Agreement in bankruptcy), in whole or in part, without the prior written consent of Licensor in its sole discretion, except for an assignment outside of bankruptcy to a successor organization that is solely the result of a name change by Licensee.",Yes,MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement.pdf,test
148,"For clarity, nothing in this Agreement shall prohibit Vyera from undergoing any Change of Control, but if Vyera undergoes a Change of Control, it will be subject to Section 2.6.",Yes,CytodynInc_20200109_10-Q_EX-10.5_11941634_EX-10.5_License Agreement.pdf,test
149,"If SpinCo enters an agreement to transfer the license granted to it under this Section 3.2 in connection with any sale or transfer of a SpinCo business, then Parent and members of the Parent Group shall be made third party beneficiaries under such transfer agreement to enforce breaches of the license.",Yes,INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT.PDF,test
150,"In the event Agent changes its legal structure or undergoes a substantial change in ownership of its stock or other ownership interest, Kallo shall have the option of immediate termination of this Agreement.",Yes,KALLOINC_11_03_2011-EX-10.1-STRATEGIC ALLIANCE AGREEMENT.PDF',test
151,"We will permit you or any Equity Owner named in the Addendum as of the Effective Date (or any transferee Equity Owner we subsequently approve) to engage in the Permitted Transfers set forth below if any such Permitted Transfer does not result in a change of Control of the Franchisee, the Hotel or the Hotel Site and: (a) the proposed transferee is not a Sanctioned Person or a Competitor; (b) you give us at least sixty (60) days' advance written notice of the proposed Permitted Transfer (including the identity and contact information for any proposed transferee and any other information we may require in order to review the proposed Permitted Transfer); (c) you pay to us a nonrefundable processing fee of Five Thousand Dollars ($5,000) with the Permitted Transfer request; (d) you follow our then-current procedure for processing Permitted Transfers; and (e) you execute any documents required by us for processing Permitted Transfers.",Yes,"HOSPITALITYINVESTORSTRUST,INC_04_07_2014-EX-10.26-FRANCHISE AGREEMENT.PDF",test
152,"In the case that either company is acquired by, or merges with, another company which has reason to not wish to continue the relationship, that company may make a contract buyout payment [*] for the [*], with a [*] buyout payment amount of [*].",Yes,"INTERSECTENT,INC_05_11_2020-EX-10.1-SUPPLY AGREEMENT.PDF",test
153,"Notwithstanding the foregoing, in the event Sutro undergoes a Change of Control or Sutro permits any third party to acquire Extract directly from an Alternate Supplier established under the Transfer Addendum, then SutroVax shall thereafter have the right to establish a supply agreement with and obtain supply of Extract directly from such Alternate Supplier.",Yes,"VAXCYTE,INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT.PDF",test
154,"You may not permit the Franchised Business to be operated, managed, directed, or controlled by any other person without our prior written consent.",Yes,PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1.pdf,test
155,"RevMed will notify Sanofi in writing as soon as possible after RevMed announces publicly any information regarding any proposed Change of Control of RevMed (or if the Change of Control will not be publicly announced, then no later than [***] after the signing of the Change of Control).",Yes,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement.pdf,test
156,"In the event this Agreement is terminated pursuant to the provisions of paragraph 19.2, then the Party whose control has changed shall not enter into an agreement with any other Party to provide services similar to those provided herein or to provide its services similar to those provided for herein without an agreement, for a period of twelve (12) months from the effective date of termination.",Yes,DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT.PDF,test
157,"Within one hundred and twenty (120) days following the closing of a Change of Control, PB or its successor shall have the right to make a one-time payment (the ""Change of Control Buy-Out Payment"") in lieu of all (but not less than all) remaining Approval Payments for the applicable country(ies) in which Regulatory Approval has been received as of the date of closing of such Change of Control, provided that SFJ has not previously assigned the right to receive the Approval Payments to a Third Party, in which event PB or its successor shall not have such right.",Yes,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.pdf,test
158,"Except as expressly provided in this Section 14.3, neither this Agreement nor any rights or obligations hereunder may be assigned or otherwise transferred by either Party without the prior written consent of the other Party, which consent shall not be unreasonably withheld; provided, however, that either Party may assign this Agreement and its rights and obligations hereunder without the other Party's consent: (a) in connection with the transfer or sale of all or substantially all of the business of the assigning Party to a Third Party, whether by merger, sale of stock, sale of assets or otherwise; provided that in the event of a transaction (whether this Agreement is actually assigned or is assumed by the acquiring party by operation of law (e.g., in the context of a reverse triangular merger)), unless otherwise agreed with the acquiring party in writing, intellectual property of the acquiring party shall not be included in the intellectual property to which the other Party has access under this Agreement; or (b) to an Affiliate, provided that the assigning Party shall remain liable and responsible to the non‑assigning Party hereto for the performance and observance of all such duties and obligations by such Affiliate.",Yes,ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement.pdf,test
159,"This Agreement may be terminated as follows:<omitted>(d) by any party if the SMBC Unit-Holders cease to hold any Partnership Interests as a result of sale or transfer pursuant to Section 12.4 of this Agreement or Section 8.4 of the Moelis Holdings Agreement, such termination to be effective six (6) months following the date on which the other parties receive written notice of such party's election to terminate this Agreement;",Yes,MOELIS&CO_03_24_2014-EX-10.19-STRATEGIC ALLIANCE AGREEMENT.PDF,test
160,RevMed shall pay Sanofi such royalties until the earlier of (x) expiration of the Post-Termination Royalty Term therefor and (y) a Change of Control of Sanofi.,Yes,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement.pdf,test
161,"The Company may, at its option, terminate the exclusivity provisions set forth in this Section 3(d) [Exclusivity] upon the occurrence of any of the following events:<omitted>(B) MBE ceases to own at least [***]* shares of<omitted>common stock of the Company (calculated on an as-converted basis and as adjusted for any stock split, stock dividend, recapitalization or similar transaction).",Yes,StampscomInc_20001114_10-Q_EX-10.47_2631630_EX-10.47_Co-Branding Agreement.pdf,test
162,"If BKC does not exercise its option under Subparagraph 15.4.1, Franchisee may conclude the sale to the purchaser who made the offer provided BKC's consent to the assignment or sale be first obtained as provided below.",Yes,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,test
163,"Subject to Article 22.2, this Agreement shall remain in force for an Initial Period of 1 year, which may be renewed by mutual consent for such period as the Parties may agree (""Term""), unless it is terminated earlier in accordance with this Agreement or for any of the following reasons:<omitted>or in case of a change of control of one of the Parties;",Yes,LECLANCHÉ S.A. - JOINT DEVELOPMENT AND MARKETING AGREEMENT.PDF,test
